date,customer_id,customer_name,campaign_id,campaign_name,campaign_status,channel_type,spend_krw,impressions,clicks,conversions,attributed_revenue_krw,ctr,cpc_krw,roas
2025-06-03,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,53304,49305,331,12,419000,0.006713315079606531,161.03889590332327,7.860591815968911
2025-06-04,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,136231,62086,479,4.4,156241,0.007715104854556583,284.4065882484342,1.1468875740705518
2025-06-05,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,61402,31517,213,11.16,396411,0.006758257448361202,288.27351875586857,6.455967305767955
2025-06-06,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,100040,95722,538,26.47,930610,0.005620442531497461,185.94847017286244,9.302352046038523
2025-06-07,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,228643,193925,1056,52.65,1900356,0.005445404151089339,216.51840503030303,8.3114385255901
2025-06-08,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,795,551,1,0,0,0.0018148820326678765,795.054314,0
2025-06-09,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,50646,21275,90,4,138931,0.004230317273795535,562.7277928333333,2.7432141805875108
2025-06-10,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,233960,164170,795,52,1845381,0.0048425412681976,294.2887976880503,7.8876051952894395
2025-06-11,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,300777,278713,1295,48,1699468,0.004646356646442757,232.26050892432434,5.650250964129038
2025-06-12,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,257413,199962,924,38,1374418,0.004620877966813695,278.58520439718615,5.339354672050781
2025-06-13,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,71228,53279,284,7,255308,0.005330430375945494,250.80449580281692,3.584357642354148
2025-06-14,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,52531,35852,244,10.01,355253,0.006805757001004128,215.2911114590164,6.7627213175105325
2025-06-15,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,52111,34741,262,13,481242,0.007541521545148384,198.8977061221374,9.23491407217593
2025-06-16,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,52011,34502,200,4,141887,0.005796765404904063,260.055044615,2.7280172541943446
2025-06-17,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,100019,69788,400,15.01,523899,0.005731644408780879,250.0477778525,5.237993064759824
2025-06-18,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,104893,77202,400,24.99,834647,0.005181212921945027,262.2323283175,7.95712857807376
2025-06-19,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,71208,44763,252,12,413962,0.005629649487299779,282.5694935634921,5.8134528812425685
2025-06-20,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,105166,48490,295,10,368669,0.0060837286038358425,356.4935087966102,3.505603536242086
2025-06-21,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,51473,27745,182,4.6,163134,0.006559740493782664,282.8168807417582,3.169322627452677
2025-06-22,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,11850,9058,68,0,0,0.007507175977036874,174.26270355882355,0
2025-06-23,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,62615,30983,181,3.37,114529,0.00584191330729755,345.939421359116,1.8290985146532266
2025-06-24,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,100044,51626,329,21,761476,0.006372757912679657,304.08656606382976,7.611369849804088
2025-06-25,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,30076,11071,76,1,35502,0.006864781862523711,395.73424167105264,1.1804264127946948
2025-06-26,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,59516,35049,186,11,396172,0.005306856115723701,319.97857072043007,6.656568028478664
2025-06-27,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,70149,52909,259,14,502735,0.0048951974144285475,270.8465211505792,7.166651665189835
2025-06-28,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,32614,25294,137,2,71000,0.005416304261880288,238.05680752554744,2.176993720823821
2025-06-29,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,25178,17644,130,7,248500,0.007367943776921333,193.67677366923076,9.86973515370029
2025-06-30,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,33649,22667,129,3,106500,0.005691092778047382,260.8457026744186,3.1650181961376154
2025-07-01,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,34756,25605,132,8,284000,0.005155243116578793,263.30299234848485,8.171252184888177
2025-07-02,4988024901,엔트로피,22556413401,250516_애쉬브라운_디멘드젠,PAUSED,DEMAND_GEN,9031,5929,42,1,35500,0.0070838252656434475,215.02470919047622,3.93088821475561
2025-05-16,4988024901,엔트로피,22562743883,250516_블리치_디멘드젠2,PAUSED,DEMAND_GEN,31853,10288,37,0,3,0.0035964230171073096,860.8933563783784,0.0000936173963911644
2025-05-17,4988024901,엔트로피,22562743883,250516_블리치_디멘드젠2,PAUSED,DEMAND_GEN,29338,11799,60,1,42900,0.005085176709890669,488.9694715333333,1.46225897857768
2025-05-18,4988024901,엔트로피,22562743883,250516_블리치_디멘드젠2,PAUSED,DEMAND_GEN,13146,5150,29,0,0,0.005631067961165049,453.3260849655173,0
2025-05-19,4988024901,엔트로피,22567611789,250519_원유즈_디멘드젠_리뷰_나레이션,PAUSED,DEMAND_GEN,15460,6314,13,3,51000,0.0020589166930630345,1189.1937281538462,3.2989176029100262
2025-05-20,4988024901,엔트로피,22567611789,250519_원유즈_디멘드젠_리뷰_나레이션,PAUSED,DEMAND_GEN,15029,8624,36,5,64375,0.004174397031539889,417.46072252777776,4.28350770677171
2025-05-21,4988024901,엔트로피,22567611789,250519_원유즈_디멘드젠_리뷰_나레이션,PAUSED,DEMAND_GEN,15667,9842,28,1,6392,0.002844950213371266,559.5400056785714,0.407978386272106
2025-05-22,4988024901,엔트로피,22567611789,250519_원유즈_디멘드젠_리뷰_나레이션,PAUSED,DEMAND_GEN,9021,4447,21,0,0,0.004722284686305375,429.58662071428574,0
2025-05-20,4988024901,엔트로피,22579822241,250520_부스터세럼_디멘드젠캠페인,PAUSED,DEMAND_GEN,15090,5599,38,0,17,0.006786926236828005,397.11681628947366,0.0011045404298055035
2025-05-21,4988024901,엔트로피,22579822241,250520_부스터세럼_디멘드젠캠페인,PAUSED,DEMAND_GEN,15597,4018,34,0,0,0.008461921353907416,458.7306204117647,0
2025-05-22,4988024901,엔트로피,22579822241,250520_부스터세럼_디멘드젠캠페인,PAUSED,DEMAND_GEN,24345,5582,56,1,32008,0.01003224650662845,434.74072985714287,1.314756059586121
2025-05-23,4988024901,엔트로피,22579822241,250520_부스터세럼_디멘드젠캠페인,PAUSED,DEMAND_GEN,6111,1170,6,0,0,0.005128205128205128,1018.4850058333333,0
2025-05-26,4988024901,엔트로피,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,PAUSED,DEMAND_GEN,31959,14516,111,0.8,26041,0.007646734637641223,287.91461562162164,0.814823076857218
2025-05-27,4988024901,엔트로피,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,PAUSED,DEMAND_GEN,68635,23806,256,3,116351,0.01075359153154667,268.1054098203125,1.6952210311663798
2025-05-28,4988024901,엔트로피,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,PAUSED,DEMAND_GEN,122381,39716,348,5,178500,0.008762211703091953,351.6685371063219,1.458563904247372
2025-05-29,4988024901,엔트로피,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,PAUSED,DEMAND_GEN,35756,10358,114,2,76103,0.011005985711527323,313.6483640964912,2.1284014736499794
2025-05-30,4988024901,엔트로피,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,PAUSED,DEMAND_GEN,30847,9187,101,2.5,97201,0.010993795580711875,305.4134733861386,3.151099776485666
2025-05-31,4988024901,엔트로피,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,PAUSED,DEMAND_GEN,35519,16340,133,1.5,50496,0.00813953488372093,267.0596060601504,1.421669681588866
2025-06-01,4988024901,엔트로피,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,PAUSED,DEMAND_GEN,60154,27728,205,11,404661,0.007393248701673399,293.43655856585366,6.727023555316184
2025-06-02,4988024901,엔트로피,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,PAUSED,DEMAND_GEN,37641,12823,83,1,35500,0.006472744287608204,453.50995750602414,0.9431123535315376
2025-06-03,4988024901,엔트로피,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,PAUSED,DEMAND_GEN,31525,10402,87,0,0,0.008363776196885215,362.3562145862069,0
2025-06-04,4988024901,엔트로피,22604590528,250526_애쉬브라운_에어드롭_디멘드젠,PAUSED,DEMAND_GEN,29389,9140,62,2,82800,0.006783369803063457,474.0203314516129,2.817355675183873
2025-06-05,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,31715,13690,101,8,292025,0.007377647918188459,314.0058511782178,9.207918455749452
2025-06-06,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,100888,27160,330,20.08,718739,0.012150220913107511,305.72148426363634,7.124118452187517
2025-06-07,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,236389,73752,660,48.16,1728054,0.008948909860071592,358.16441897878786,7.3102285275771175
2025-06-08,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,185,36,3,0,0,0.08333333333333333,61.616317,0
2025-06-09,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,48216,13630,131,5,177498,0.009611151870873073,368.057501,3.6813398880898904
2025-06-10,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,80073,45812,279,23.31,797920,0.006090107395442242,287.0000013978495,9.964912360142423
2025-06-11,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,200424,130993,718,35,1222522,0.005481208919560587,279.14191050835655,6.099680039919684
2025-06-12,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,182923,85891,529,31.11,1086455,0.006158968925731451,345.78971549338377,5.939417639956156
2025-06-13,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,200155,60344,492,47,1664297,0.008153254673206947,406.81846792682927,8.315056361311909
2025-06-14,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,100397,30041,322,22.39,788723,0.010718684464565094,311.79038803726706,7.856078729120262
2025-06-15,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,104417,49679,390,41.99,1532899,0.00785039956520864,267.7368056410256,14.680495722616193
2025-06-16,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,104311,56159,336,19.92,739034,0.0059830125180291675,310.45053713392855,7.084881838592408
2025-06-17,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,89149,51918,257,10,351966,0.004950113640741168,346.88388336186773,3.948057775321294
2025-06-18,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,118480,53169,317,19.48,699666,0.005962120784667757,373.7535159148265,5.905358675813297
2025-06-19,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,71230,38055,230,7.5,266256,0.006043883852319012,309.6958573434783,3.7379790693318222
2025-06-20,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,78649,35912,203,15,472506,0.005652706616172867,387.4324430246305,6.007799724925376
2025-06-21,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,50601,25544,207,10.4,355072,0.008103664265580958,244.44870442512078,7.017110478255069
2025-06-22,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,8182,4380,57,6,193003,0.013013698630136987,143.5464254736842,23.588355250044973
2025-06-23,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,68159,34088,165,8,283974,0.004840413048580145,413.08350478181814,4.166362178557858
2025-06-24,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,74910,40106,231,13,461431,0.00575973669775096,324.2848872467532,6.159825861835424
2025-06-25,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,30259,19911,98,9.95,344827,0.004921902465973582,308.7641197244898,11.3958904777421
2025-06-26,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,30161,15967,99,3,106500,0.006200288094194276,304.65777997979797,3.531035957226859
2025-06-27,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,20725,8603,55,1,35500,0.006393118679530396,376.8182311636363,1.7129068926982243
2025-06-28,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,31729,14677,93,6,215747,0.006336444777543094,341.1682071075269,6.799764497500301
2025-06-29,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,32290,15008,140,5,193050,0.009328358208955223,230.6463928642857,5.978539505015995
2025-06-30,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,58958,22238,170,2,80800,0.0076445723536289235,346.81390105294116,1.3704586702091424
2025-07-01,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,49124,25567,165,8,283997,0.006453631634528885,297.7215905878788,5.7812165027353855
2025-07-02,4988024901,엔트로피,22646933269,250605_애쉬브라운_6월_시크릿_디멘드젠,PAUSED,DEMAND_GEN,4946,1995,10,0,0,0.005012531328320802,494.6151978,0
2025-06-10,4988024901,엔트로피,22664651164,250610_애쉬브라운_6월_시크릿_디멘드젠2,PAUSED,DEMAND_GEN,44848,13555,99,3,106898,0.007303578015492438,453.0052353131313,2.383581276325257
2025-06-11,4988024901,엔트로피,22664651164,250610_애쉬브라운_6월_시크릿_디멘드젠2,PAUSED,DEMAND_GEN,57532,12156,146,10.21,363701,0.012010529779532741,394.0534281027397,6.321732770748845
2025-06-12,4988024901,엔트로피,22664651164,250610_애쉬브라운_6월_시크릿_디멘드젠2,PAUSED,DEMAND_GEN,120569,22657,235,11.58,408092,0.010372070441806065,513.0610096170212,3.3847115350727606
2025-06-13,4988024901,엔트로피,22664651164,250610_애쉬브라운_6월_시크릿_디멘드젠2,PAUSED,DEMAND_GEN,207509,43982,538,21.5,802551,0.01223227684052567,385.7047902156134,3.8675457306353915
2025-06-14,4988024901,엔트로피,22664651164,250610_애쉬브라운_6월_시크릿_디멘드젠2,PAUSED,DEMAND_GEN,63562,12427,218,2.61,97678,0.017542447895710953,291.57041916055044,1.536721494468573
2025-06-15,4988024901,엔트로피,22664651164,250610_애쉬브라운_6월_시크릿_디멘드젠2,PAUSED,DEMAND_GEN,44658,17079,155,3,106456,0.00907547280285731,288.11375438064516,2.383816268387248
2025-06-17,4988024901,엔트로피,22680381105,250617_래쉬펌_가리걸_2억뷰_6월_디멘드젠 캠페인,PAUSED,DEMAND_GEN,50710,16158,132,8,362364,0.008169327887114742,384.1648237878788,7.145847984598319
2025-06-18,4988024901,엔트로피,22680381105,250617_래쉬펌_가리걸_2억뷰_6월_디멘드젠 캠페인,PAUSED,DEMAND_GEN,100061,20714,315,19.01,915877,0.01520710630491455,317.65239085396826,9.153232130071997
2025-06-19,4988024901,엔트로피,22680381105,250617_래쉬펌_가리걸_2억뷰_6월_디멘드젠 캠페인,PAUSED,DEMAND_GEN,53189,14296,150,4.19,189419,0.010492445439283717,354.59636937333335,3.561211634038139
2025-06-23,4988024901,엔트로피,22680381105,250617_래쉬펌_가리걸_2억뷰_6월_디멘드젠 캠페인,PAUSED,DEMAND_GEN,86156,16090,160,3,131850,0.009944064636420136,538.477102125,1.5303575523415764
2025-06-24,4988024901,엔트로피,22680381105,250617_래쉬펌_가리걸_2억뷰_6월_디멘드젠 캠페인,PAUSED,DEMAND_GEN,20916,3488,31,0,0,0.008887614678899083,674.7154414516128,0
2025-06-20,4988024901,엔트로피,22691847036,250619_래쉬펌_상위소재_디멘드젠 캠페인,PAUSED,DEMAND_GEN,31140,8186,70,1,45300,0.008551184949914489,444.8604643,1.454709755251355
2025-06-21,4988024901,엔트로피,22691847036,250619_래쉬펌_상위소재_디멘드젠 캠페인,PAUSED,DEMAND_GEN,28603,9249,138,4,181006,0.014920531949399934,207.2696185289855,6.328156494509449
2025-06-22,4988024901,엔트로피,22691847036,250619_래쉬펌_상위소재_디멘드젠 캠페인,PAUSED,DEMAND_GEN,12692,2314,27,0,0,0.011668107173725151,470.0612728888889,0
2025-06-23,4988024901,엔트로피,22691847036,250619_래쉬펌_상위소재_디멘드젠 캠페인,PAUSED,DEMAND_GEN,30459,9284,110,4,178800,0.011848341232227487,276.8956033090909,5.870279361713431
2025-06-24,4988024901,엔트로피,22691847036,250619_래쉬펌_상위소재_디멘드젠 캠페인,PAUSED,DEMAND_GEN,100019,31589,345,11.5,516547,0.010921523315078034,289.9090989014493,5.164508669979947
2025-06-25,4988024901,엔트로피,22691847036,250619_래쉬펌_상위소재_디멘드젠 캠페인,PAUSED,DEMAND_GEN,70087,18469,225,5,224704,0.012182576208782284,311.49969822222226,3.206049907484055
2025-06-26,4988024901,엔트로피,22691847036,250619_래쉬펌_상위소재_디멘드젠 캠페인,PAUSED,DEMAND_GEN,51641,21417,164,7,302350,0.007657468366251109,314.88675523170735,5.85479551090998
2025-06-27,4988024901,엔트로피,22691847036,250619_래쉬펌_상위소재_디멘드젠 캠페인,PAUSED,DEMAND_GEN,40276,18859,117,5,182779,0.006203934461000053,344.24059947008544,4.538141281471455
2025-06-28,4988024901,엔트로피,22691847036,250619_래쉬펌_상위소재_디멘드젠 캠페인,PAUSED,DEMAND_GEN,30104,13318,83,0,0,0.006232166992040847,362.7040209879518,0
2025-06-29,4988024901,엔트로피,22691847036,250619_래쉬펌_상위소재_디멘드젠 캠페인,PAUSED,DEMAND_GEN,21573,9915,90,7.01,385026,0.009077155824508321,239.6957797111111,17.847881128693164
2025-06-19,4988024901,엔트로피,22693869821,250619_래쉬펌_뭉순임당_디멘드젠 캠페인,PAUSED,DEMAND_GEN,305,66,0,0,0,0,,0
2025-06-20,4988024901,엔트로피,22693869821,250619_래쉬펌_뭉순임당_디멘드젠 캠페인,PAUSED,DEMAND_GEN,50800,11384,163,5,186468,0.014318341531974702,311.6554916932515,3.670637653797702
2025-06-21,4988024901,엔트로피,22693869821,250619_래쉬펌_뭉순임당_디멘드젠 캠페인,PAUSED,DEMAND_GEN,14407,3763,35,0,15,0.009301089556205155,411.6329111428571,0.0010077980790969506
2025-06-23,4988024901,엔트로피,22693869821,250619_래쉬펌_뭉순임당_디멘드젠 캠페인,PAUSED,DEMAND_GEN,47799,14986,143,5,253974,0.009542239423461898,334.25751606293704,5.313403845776983
2025-07-08,4988024901,엔트로피,22765194875,250707_7월_블리치_시크릿_디멘드젠,PAUSED,DEMAND_GEN,30452,14610,66,9,335693,0.004517453798767967,461.3980373939394,11.023568352735937
2025-07-09,4988024901,엔트로피,22765194875,250707_7월_블리치_시크릿_디멘드젠,PAUSED,DEMAND_GEN,31175,10615,90,7,293595,0.008478568064060292,346.3885955,9.417664977496191
2025-07-10,4988024901,엔트로피,22765194875,250707_7월_블리치_시크릿_디멘드젠,PAUSED,DEMAND_GEN,31280,9812,76,6,234594,0.0077456176110884635,411.5780774605263,7.499827536320265
2025-07-11,4988024901,엔트로피,22765194875,250707_7월_블리치_시크릿_디멘드젠,PAUSED,DEMAND_GEN,31233,6886,53,1,28900,0.007696776067383096,589.2945321509434,0.9253149132024431
2025-07-12,4988024901,엔트로피,22765194875,250707_7월_블리치_시크릿_디멘드젠,PAUSED,DEMAND_GEN,31344,10118,90,4,124900,0.008895038545167029,348.2686202666667,3.984793784380349
2025-07-13,4988024901,엔트로피,22765194875,250707_7월_블리치_시크릿_디멘드젠,PAUSED,DEMAND_GEN,30958,8803,86,4,122945,0.009769396796546632,359.9778579534884,3.971351928678431
2025-07-14,4988024901,엔트로피,22765194875,250707_7월_블리치_시크릿_디멘드젠,PAUSED,DEMAND_GEN,30952,9908,67,5,164493,0.006762212353653613,461.96523656716414,5.314504709525238
2025-07-15,4988024901,엔트로피,22765194875,250707_7월_블리치_시크릿_디멘드젠,PAUSED,DEMAND_GEN,31048,11969,45,2,77000,0.003759712590859721,689.9543404888889,2.480035287405612
2025-07-16,4988024901,엔트로피,22765194875,250707_7월_블리치_시크릿_디멘드젠,PAUSED,DEMAND_GEN,30842,11675,58,0,0,0.004967880085653105,531.7549906896552,0
2025-07-17,4988024901,엔트로피,22765194875,250707_7월_블리치_시크릿_디멘드젠,PAUSED,DEMAND_GEN,11788,2366,10,0,0,0.00422654268808115,1178.7802549,0
2025-07-17,4988024901,엔트로피,22796692488,250717_7월_블리치_시크릿_세팅값_디멘드젠,PAUSED,DEMAND_GEN,30042,9322,34,4,154000,0.0036472859901308732,883.5858045588236,5.126170815937257
2025-07-18,4988024901,엔트로피,22796692488,250717_7월_블리치_시크릿_세팅값_디멘드젠,PAUSED,DEMAND_GEN,31352,9242,67,2,87113,0.007249513092404241,467.93494964179104,2.77859009870018
2025-07-19,4988024901,엔트로피,22796692488,250717_7월_블리치_시크릿_세팅값_디멘드젠,PAUSED,DEMAND_GEN,31255,9336,52,0,0,0.005569837189374464,601.0653431730769,0
2025-07-20,4988024901,엔트로피,22796692488,250717_7월_블리치_시크릿_세팅값_디멘드젠,PAUSED,DEMAND_GEN,50093,14112,70,3,112493,0.00496031746031746,715.6162255428571,2.245673548489414
2025-07-21,4988024901,엔트로피,22796692488,250717_7월_블리치_시크릿_세팅값_디멘드젠,PAUSED,DEMAND_GEN,39111,8132,53,3,115000,0.0065174618789965565,737.9357072452831,2.940379899564193
2025-07-22,4988024901,엔트로피,22796692488,250717_7월_블리치_시크릿_세팅값_디멘드젠,PAUSED,DEMAND_GEN,31375,7235,37,1,35494,0.005114029025570145,847.9661539189188,1.1312987707517563
2025-07-23,4988024901,엔트로피,22796692488,250717_7월_블리치_시크릿_세팅값_디멘드젠,PAUSED,DEMAND_GEN,20800,3389,22,0,112,0.006491590439657716,945.4571258181818,0.0053796007024436215
2025-07-28,4988024901,엔트로피,22840890437,250728_블리치_시크릿_재세팅_디멘드젠,PAUSED,DEMAND_GEN,30091,11061,44,0,0,0.003977940511707802,683.8836527727273,0
2025-07-29,4988024901,엔트로피,22840890437,250728_블리치_시크릿_재세팅_디멘드젠,PAUSED,DEMAND_GEN,30350,8504,46,2,74400,0.005409219190968956,659.7759458043478,2.451425085490238
2025-07-30,4988024901,엔트로피,22840890437,250728_블리치_시크릿_재세팅_디멘드젠,PAUSED,DEMAND_GEN,7933,2817,9,0,0,0.003194888178913738,881.4547096666666,0
2025-08-05,4988024901,엔트로피,22867694639,250805_8월_베브_시크릿_atat_디멘드젠,PAUSED,DEMAND_GEN,30040,6940,32,2,70994,0.004610951008645533,938.74328621875,2.363317135067131
2025-08-06,4988024901,엔트로피,22867694639,250805_8월_베브_시크릿_atat_디멘드젠,PAUSED,DEMAND_GEN,31283,6844,32,0,0,0.004675628287551139,977.590657125,0
2025-08-07,4988024901,엔트로피,22867694639,250805_8월_베브_시크릿_atat_디멘드젠,PAUSED,DEMAND_GEN,31670,7312,36,3,106500,0.004923413566739606,879.7154420277778,3.362829833376872
2025-08-08,4988024901,엔트로피,22867694639,250805_8월_베브_시크릿_atat_디멘드젠,PAUSED,DEMAND_GEN,31200,5869,21,0,0,0.003578122337706594,1485.7159602380952,0
2025-08-09,4988024901,엔트로피,22867694639,250805_8월_베브_시크릿_atat_디멘드젠,PAUSED,DEMAND_GEN,31219,7427,28,1,35500,0.003770028275212064,1114.9532991785713,1.1371392360480224
2025-08-10,4988024901,엔트로피,22867694639,250805_8월_베브_시크릿_atat_디멘드젠,PAUSED,DEMAND_GEN,31187,8263,45,3,106484,0.005445963935616604,693.0401505111112,3.4143944673485667
2025-08-11,4988024901,엔트로피,22867694639,250805_8월_베브_시크릿_atat_디멘드젠,PAUSED,DEMAND_GEN,1152,252,2,0,0,0.007936507936507936,575.8862225,0
2025-08-04,4988024901,엔트로피,22867835755,250804_8월_베브_시크릿_디멘드젠,PAUSED,DEMAND_GEN,79283,16591,201,9,319469,0.012115002109577482,394.44383463681595,4.0294602593607305
2025-08-05,4988024901,엔트로피,22867835755,250804_8월_베브_시크릿_디멘드젠,PAUSED,DEMAND_GEN,150149,55358,471,19,692453,0.0085082553560461,318.7874766687898,4.611773656227984
2025-08-06,4988024901,엔트로피,22867835755,250804_8월_베브_시크릿_디멘드젠,PAUSED,DEMAND_GEN,170192,81171,611,26,923002,0.007527318870039793,278.54605314893615,5.423312174886935
2025-08-07,4988024901,엔트로피,22867835755,250804_8월_베브_시크릿_디멘드젠,PAUSED,DEMAND_GEN,149995,84372,492,9,319500,0.005831318446878111,304.86753782723576,2.130073436255583
2025-08-08,4988024901,엔트로피,22867835755,250804_8월_베브_시크릿_디멘드젠,PAUSED,DEMAND_GEN,100057,55429,351,13,463080,0.0063324252647531075,285.06390558974357,4.628138285288207
2025-08-09,4988024901,엔트로피,22867835755,250804_8월_베브_시크릿_디멘드젠,PAUSED,DEMAND_GEN,104815,106154,571,14,499000,0.005378977711626505,183.56354952364273,4.760778658615152
2025-08-10,4988024901,엔트로피,22867835755,250804_8월_베브_시크릿_디멘드젠,PAUSED,DEMAND_GEN,68974,81835,408,6,213000,0.004985641840288385,169.05398968382352,3.0881189169554784
2025-08-11,4988024901,엔트로피,22867835755,250804_8월_베브_시크릿_디멘드젠,PAUSED,DEMAND_GEN,52539,64170,256,5,177500,0.003989403147888421,205.2312870390625,3.378429210298867
